# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
281222,1,14,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
281209,1,14,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
281209,1,14,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
281285,1,14,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
281285,1,14,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
281286,1,2,5,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/5,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
281286,5,14,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
281286,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
281286,5,14,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
281213,1,2,5,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/5,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
281213,17,14,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
281213,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
281213,17,14,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
281256,1,2,5,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/5,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
281256,14,14,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
281256,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
281256,14,14,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
281216,1,14,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
281216,1,14,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
281200,1,14,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
281200,1,14,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
281202,1,2,5,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/5,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
281202,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
281265,1,14,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
281265,1,14,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
281227,1,14,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
281227,1,14,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
281207,1,14,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
281207,1,14,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
281208,1,2,5,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/5,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
281208,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
278270,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v7/1,OR,L1_Mu20_EG10/1
278270,9,15,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v7/1,OR,L1_Mu20_EG10/1
278270,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v1/1,OR,L1_Mu20_EG10/1
278270,9,15,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v1/1,OR,L1_Mu20_EG10/1
280226,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v7/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
280226,23,1,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v7/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
280226,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v1/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
280226,23,1,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v1/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
280384,1,1,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v7/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
280384,15,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v7/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
280384,1,1,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v1/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
280384,15,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v1/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
280385,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v7/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
280385,178,3,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v7/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
280385,466,4,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v7/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
280385,631,5,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v7/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
280385,1011,6,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v7/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
280385,2002,7,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v7/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
280385,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v1/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
280385,178,3,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v1/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
280385,466,4,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v1/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
280385,631,5,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v1/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
280385,1011,6,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v1/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
280385,2002,7,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v1/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
280383,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v7/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
280383,68,1,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v7/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
280383,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v1/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
280383,68,1,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v1/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
281231,1,2,5,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/5,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
281231,7,14,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
281231,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
281231,7,14,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
275918,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v6/1,ONE,L1_Mu20_EG10/1
275920,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v6/1,ONE,L1_Mu20_EG10/1
275920,13,3,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v6/1,ONE,L1_Mu20_EG10/1
275923,1,3,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v6/1,ONE,L1_Mu20_EG10/1
275911,1,0,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v6/1,ONE,L1_Mu20_EG10/1
275911,259,1,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v6/1,ONE,L1_Mu20_EG10/1
275912,1,1,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v6/1,ONE,L1_Mu20_EG10/1
275912,261,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v6/1,ONE,L1_Mu20_EG10/1
275931,1,3,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v6/1,ONE,L1_Mu20_EG10/1
275913,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v6/1,ONE,L1_Mu20_EG10/1
275921,1,3,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v6/1,ONE,L1_Mu20_EG10/1
275922,1,3,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v6/1,ONE,L1_Mu20_EG10/1
276094,1,0,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v6/1,ONE,L1_Mu20_EG10/1
276093,1,0,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v6/1,ONE,L1_Mu20_EG10/1
276097,1,0,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v6/1,ONE,L1_Mu20_EG10/1
276097,107,1,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v6/1,ONE,L1_Mu20_EG10/1
276095,1,0,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v6/1,ONE,L1_Mu20_EG10/1
276092,1,0,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v6/1,ONE,L1_Mu20_EG10/1
276096,1,0,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v6/1,ONE,L1_Mu20_EG10/1
278287,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v7/1,OR,L1_Mu20_EG10/1
278287,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v1/1,OR,L1_Mu20_EG10/1
278288,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v7/1,OR,L1_Mu20_EG10/1
278288,74,4,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v7/1,OR,L1_Mu20_EG10/1
278288,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v1/1,OR,L1_Mu20_EG10/1
278288,74,4,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v1/1,OR,L1_Mu20_EG10/1
278289,1,4,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v7/1,OR,L1_Mu20_EG10/1
278289,1,4,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v1/1,OR,L1_Mu20_EG10/1
278290,1,4,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v7/1,OR,L1_Mu20_EG10/1
278290,1,4,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v1/1,OR,L1_Mu20_EG10/1
279304,None,None,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v7,OR,L1_Mu20_EG10 L1_Mu23_EG10
279304,None,None,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v1,OR,L1_Mu20_EG10 L1_Mu23_EG10
279311,None,None,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v7,OR,L1_Mu20_EG10 L1_Mu23_EG10
279311,None,None,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v1,OR,L1_Mu20_EG10 L1_Mu23_EG10
280307,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v7/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
280307,41,15,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v7/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
280307,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v1/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
280307,41,15,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v1/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
276186,1,0,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v6/1,ONE,L1_Mu20_EG10/1
276190,1,0,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v6/1,ONE,L1_Mu20_EG10/1
276183,1,0,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v6/1,ONE,L1_Mu20_EG10/1
276185,1,0,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v6/1,ONE,L1_Mu20_EG10/1
276181,1,0,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v6/1,ONE,L1_Mu20_EG10/1
278395,1,3,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v7/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
278395,1,3,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v1/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
278406,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v7/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
278406,183,3,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v7/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
278406,477,4,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v7/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
278406,650,5,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v7/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
278406,1017,6,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v7/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
278406,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v1/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
278406,183,3,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v1/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
278406,477,4,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v1/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
278406,650,5,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v1/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
278406,1017,6,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v1/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
278957,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v7/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
278957,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v1/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
278954,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v7/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
278954,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v1/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
279887,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v7/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
279887,65,1,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v7/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
279887,78,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v7/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
279887,298,3,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v7/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
279887,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v1/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
279887,65,1,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v1/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
279887,78,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v1/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
279887,298,3,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v1/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
281103,1,2,5,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/5,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
281103,23,14,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
281103,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
281103,23,14,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
281130,1,2,5,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/5,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
281130,27,14,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
281130,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
281130,27,14,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
281131,1,14,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
281131,1,14,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
281508,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
281508,89,14,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
281508,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
281508,89,14,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
281590,1,2,5,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/5,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
281590,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
277148,1,1,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v6/1,ONE,L1_Mu20_EG10/1
277148,84,3,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v6/1,ONE,L1_Mu20_EG10/1
277148,395,4,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v6/1,ONE,L1_Mu20_EG10/1
277168,1,1,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v6/1,ONE,L1_Mu20_EG10/1
277168,9,4,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v6/1,ONE,L1_Mu20_EG10/1
277168,267,5,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v6/1,ONE,L1_Mu20_EG10/1
277168,973,6,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v6/1,ONE,L1_Mu20_EG10/1
277166,1,1,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v6/1,ONE,L1_Mu20_EG10/1
277166,102,3,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v6/1,ONE,L1_Mu20_EG10/1
277166,193,4,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v6/1,ONE,L1_Mu20_EG10/1
278873,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v7/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
278873,76,4,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v7/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
278873,95,5,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v7/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
278873,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v1/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
278873,76,4,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v1/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
278873,95,5,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v1/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
