# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
281976,311,4,26,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/26,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
281976,531,5,21,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/21,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1
281976,710,6,18,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/18,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
281976,1077,7,13,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/13,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
281976,1111,8,9,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/9,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/1
281976,1119,7,13,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/13,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
281976,1242,6,18,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/18,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
281976,1362,7,13,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/13,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
281976,2058,8,9,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/9,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/1
282033,1,0,42,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/42,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/0
282033,81,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
282033,111,3,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
282033,115,4,34,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/34,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
282034,1,4,34,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/34,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
282035,1,4,34,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/34,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
282035,12,5,30,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/30,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1
282035,34,6,26,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/26,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
282036,1,4,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
282037,1,4,34,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/34,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
282037,15,5,30,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/30,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1
282037,67,4,34,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/34,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
282037,203,5,30,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/30,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1
282037,426,6,26,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/26,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
282037,645,7,21,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/21,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
282037,865,8,18,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/18,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/1
282037,1490,9,13,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/13,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
282092,1,0,42,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/42,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/0
282092,4,1,42,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/42,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
282092,96,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
282092,111,3,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
282092,248,4,34,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/34,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
282092,429,5,30,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/30,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1
282092,598,6,26,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/26,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
282092,815,7,21,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/21,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
282092,1074,8,18,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/18,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/1
282092,1836,9,13,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/13,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
282175,1,0,42,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/42,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/0
282175,10,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
282181,1,0,42,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/42,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/0
282184,1,0,42,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/42,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/0
282188,1,0,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/0
282189,1,0,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/0
282190,1,0,42,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/42,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/0
282193,1,0,42,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/42,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/0
282194,1,0,42,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/42,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/0
282196,1,0,42,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/42,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/0
282205,1,0,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/0
282218,1,0,42,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/42,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/0
282304,1,0,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/0
282310,1,0,42,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/42,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/0
282374,1,0,42,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/42,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/0
282374,36,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
282377,1,0,42,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/42,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/0
282377,20,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
282399,1,0,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/0
282403,1,0,42,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/42,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/0
282408,1,0,42,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/42,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/0
282412,1,2,25,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/25,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
282467,1,0,42,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/42,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/0
282498,1,0,42,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/42,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/0
282508,1,0,42,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/42,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/0
282515,1,0,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/0
282521,1,0,42,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/42,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/0
282523,1,0,42,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/42,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/0
282536,1,0,37,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/37,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/0
282544,1,0,42,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/42,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/0
282567,1,0,42,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/42,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/0
282577,1,0,42,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/42,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/0
282585,1,0,42,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/42,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/0
282586,1,0,42,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/42,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/0
282599,1,0,42,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/42,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/0
282601,1,0,42,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/42,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/0
282601,9,6,26,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/26,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
282603,1,0,42,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/42,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/0
282659,1,0,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/0
282660,1,0,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/0
282661,1,0,42,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/42,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/0
282662,1,0,42,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/42,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/0
282662,37,4,34,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/34,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
282663,1,0,42,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/42,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/0
282663,223,14,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
282663,233,15,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
282663,1100,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
282707,1,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
282708,1,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
282709,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
282710,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
282711,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
282712,1,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
282712,44,3,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
282730,1,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
282730,90,1,42,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/42,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
282730,126,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
282731,1,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
282731,118,3,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
282732,1,3,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
282733,1,3,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
282733,29,4,34,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/34,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
282733,172,5,30,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/30,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1
282734,1,5,30,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/30,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1
282734,207,6,26,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/26,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
282735,1,6,26,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/26,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
282735,70,7,21,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/21,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
282735,308,8,18,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/18,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/1
282735,1133,9,13,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/13,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
282796,1,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
282799,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
282800,1,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
282800,80,3,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
282800,143,4,34,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/34,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
282800,235,5,30,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/30,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1
282800,242,4,34,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/34,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
282800,256,5,30,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/30,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1
282800,312,4,34,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/34,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
282807,1,4,34,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/34,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
282807,35,5,30,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/30,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1
282807,243,6,26,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/26,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
282814,1,6,26,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/26,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
282814,153,7,21,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/21,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
282814,405,8,18,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/18,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/1
282814,1116,9,13,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/13,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
282842,1,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
282842,14,1,42,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/42,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
282842,40,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
282905,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
282906,1,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
282917,1,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
282917,117,3,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
282918,1,3,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
282918,14,4,34,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/34,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
282919,1,4,34,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/34,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
282919,101,5,30,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/30,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1
282919,106,4,34,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/34,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
282919,140,5,30,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/30,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1
282920,1,5,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1
282921,1,5,30,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/30,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1
282921,84,6,26,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/26,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
282922,1,6,26,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/26,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
282922,123,7,21,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/21,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
282923,1,7,21,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/21,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
